email,genero,faixa_etaria,escolaridade_categoria,renda_media,profissao_categoria,onde_acompanha_conteudo,nivel_idioma,fala_outro_idioma_categoria,motivo_fluencia_espanhol_categoria,problema_aprender_categoria,investir_portal_vhe,tempo_antes_redes_sociais,fez_curso_espanhol,ouviu_falar_portal_vhe
lead525@exemplo.com,Masculino,35-44,Fundamental,5k-10k,Desempregado,LinkedIn,Avançado,Sim,Pessoal,Falta de disciplina,Sim,<1 mês,Sim,Não
lead526@exemplo.com,Masculino,35-44,Superior,+10k,CLT,Instagram,Intermediário,Não,Pessoal,Falta de tempo,Sim,>6 meses,Não,Sim
lead527@exemplo.com,Feminino,+55,Fundamental,5k-10k,Estudante,Instagram,Iniciante,Sim,Trabalho,Falta de tempo,Não,3-6 meses,Sim,Não
lead528@exemplo.com,Feminino,45-54,Fundamental,<2k,Empreendedor,Facebook,Iniciante,Não,Viagem,Falta de tempo,Sim,1-3 meses,Sim,Sim
lead529@exemplo.com,Feminino,25-34,Médio,+10k,Desempregado,LinkedIn,Intermediário,Sim,Viagem,Falta de disciplina,Não,1-3 meses,Sim,Sim
lead530@exemplo.com,Masculino,35-44,Fundamental,2k-5k,CLT,Instagram,Intermediário,Não,Trabalho,Falta de disciplina,Sim,3-6 meses,Sim,Sim
lead531@exemplo.com,Feminino,35-44,Fundamental,<2k,Empreendedor,YouTube,Iniciante,Não,Viagem,Nenhum,Sim,>6 meses,Não,Sim
lead532@exemplo.com,Masculino,35-44,Pós,<2k,Desempregado,LinkedIn,Intermediário,Não,Pessoal,Falta de disciplina,Sim,>6 meses,Sim,Não
lead533@exemplo.com,Masculino,25-34,Médio,+10k,Estudante,LinkedIn,Avançado,Não,Viagem,Falta de tempo,Sim,1-3 meses,Sim,Não
lead534@exemplo.com,Masculino,35-44,Pós,2k-5k,Desempregado,Instagram,Avançado,Não,Pessoal,Falta de disciplina,Sim,>6 meses,Sim,Não
lead535@exemplo.com,Feminino,25-34,Pós,+10k,Empreendedor,Instagram,Avançado,Não,Pessoal,Falta de disciplina,Não,1-3 meses,Não,Não
lead536@exemplo.com,Feminino,35-44,Superior,2k-5k,Empreendedor,Facebook,Iniciante,Sim,Pessoal,Nenhum,Não,3-6 meses,Sim,Sim
lead537@exemplo.com,Masculino,+55,Superior,<2k,Estudante,LinkedIn,Intermediário,Sim,Pessoal,Falta de tempo,Sim,3-6 meses,Sim,Não
lead538@exemplo.com,Masculino,+55,Médio,5k-10k,Estudante,YouTube,Avançado,Não,Viagem,Nenhum,Sim,>6 meses,Não,Sim
lead539@exemplo.com,Feminino,25-34,Médio,<2k,CLT,Instagram,Intermediário,Sim,Pessoal,Nenhum,Sim,<1 mês,Sim,Sim
lead540@exemplo.com,Masculino,+55,Superior,5k-10k,Estudante,LinkedIn,Avançado,Não,Trabalho,Nenhum,Não,<1 mês,Não,Sim
lead541@exemplo.com,Feminino,25-34,Superior,5k-10k,CLT,Instagram,Intermediário,Não,Pessoal,Falta de tempo,Não,1-3 meses,Não,Sim
lead542@exemplo.com,Masculino,+55,Superior,2k-5k,Empreendedor,Facebook,Avançado,Sim,Trabalho,Nenhum,Não,3-6 meses,Não,Sim
lead543@exemplo.com,Feminino,+55,Superior,+10k,Empreendedor,LinkedIn,Avançado,Não,Pessoal,Falta de tempo,Sim,1-3 meses,Não,Sim
lead544@exemplo.com,Masculino,25-34,Superior,2k-5k,Desempregado,LinkedIn,Avançado,Sim,Pessoal,Nenhum,Não,3-6 meses,Não,Sim
lead545@exemplo.com,Feminino,45-54,Pós,<2k,Desempregado,Facebook,Avançado,Não,Viagem,Nenhum,Sim,1-3 meses,Sim,Sim
lead546@exemplo.com,Masculino,+55,Médio,+10k,CLT,YouTube,Avançado,Não,Pessoal,Falta de tempo,Sim,1-3 meses,Sim,Sim
lead547@exemplo.com,Feminino,35-44,Pós,5k-10k,Estudante,Instagram,Avançado,Sim,Pessoal,Falta de disciplina,Sim,1-3 meses,Não,Sim
lead548@exemplo.com,Feminino,45-54,Pós,5k-10k,Estudante,Facebook,Avançado,Não,Viagem,Nenhum,Sim,>6 meses,Sim,Sim
lead549@exemplo.com,Masculino,25-34,Fundamental,<2k,Desempregado,LinkedIn,Avançado,Não,Viagem,Falta de disciplina,Não,<1 mês,Sim,Não
lead550@exemplo.com,Masculino,45-54,Pós,+10k,Empreendedor,Facebook,Avançado,Não,Trabalho,Nenhum,Não,3-6 meses,Não,Sim
lead551@exemplo.com,Feminino,18-24,Superior,<2k,CLT,LinkedIn,Intermediário,Sim,Viagem,Falta de disciplina,Sim,1-3 meses,Não,Não
lead552@exemplo.com,Masculino,18-24,Superior,<2k,Empreendedor,Facebook,Intermediário,Sim,Trabalho,Falta de disciplina,Sim,<1 mês,Sim,Sim
lead553@exemplo.com,Feminino,+55,Fundamental,2k-5k,Empreendedor,YouTube,Iniciante,Sim,Pessoal,Falta de disciplina,Sim,1-3 meses,Sim,Sim
lead554@exemplo.com,Masculino,+55,Fundamental,<2k,Estudante,LinkedIn,Avançado,Sim,Trabalho,Falta de disciplina,Sim,1-3 meses,Não,Sim
lead555@exemplo.com,Feminino,35-44,Fundamental,+10k,CLT,Facebook,Intermediário,Sim,Viagem,Falta de disciplina,Sim,3-6 meses,Sim,Sim
lead556@exemplo.com,Feminino,45-54,Fundamental,<2k,Empreendedor,YouTube,Intermediário,Não,Pessoal,Falta de tempo,Sim,>6 meses,Não,Sim
lead557@exemplo.com,Feminino,18-24,Fundamental,+10k,Desempregado,YouTube,Intermediário,Sim,Trabalho,Falta de disciplina,Não,1-3 meses,Não,Não
lead558@exemplo.com,Feminino,+55,Pós,5k-10k,Desempregado,Instagram,Intermediário,Sim,Trabalho,Falta de tempo,Não,3-6 meses,Não,Não
lead559@exemplo.com,Feminino,45-54,Fundamental,<2k,Estudante,LinkedIn,Intermediário,Não,Trabalho,Nenhum,Não,>6 meses,Sim,Sim
lead560@exemplo.com,Feminino,+55,Pós,+10k,Desempregado,Instagram,Intermediário,Não,Pessoal,Falta de tempo,Sim,>6 meses,Não,Sim
lead561@exemplo.com,Masculino,+55,Médio,5k-10k,Desempregado,YouTube,Iniciante,Sim,Trabalho,Falta de disciplina,Não,<1 mês,Não,Sim
lead562@exemplo.com,Masculino,18-24,Fundamental,+10k,Empreendedor,Instagram,Intermediário,Não,Trabalho,Falta de tempo,Não,<1 mês,Não,Não
lead563@exemplo.com,Masculino,18-24,Fundamental,5k-10k,Desempregado,Instagram,Iniciante,Não,Viagem,Falta de disciplina,Não,1-3 meses,Não,Não
lead564@exemplo.com,Feminino,+55,Pós,2k-5k,Desempregado,Facebook,Iniciante,Não,Trabalho,Falta de tempo,Não,<1 mês,Não,Sim
lead565@exemplo.com,Feminino,25-34,Médio,<2k,Empreendedor,Instagram,Avançado,Sim,Pessoal,Nenhum,Não,3-6 meses,Sim,Sim
lead566@exemplo.com,Feminino,+55,Pós,<2k,Estudante,YouTube,Avançado,Não,Viagem,Falta de disciplina,Sim,3-6 meses,Sim,Sim
lead567@exemplo.com,Feminino,+55,Pós,5k-10k,Estudante,Instagram,Avançado,Não,Pessoal,Falta de disciplina,Sim,<1 mês,Sim,Não
lead568@exemplo.com,Masculino,35-44,Fundamental,2k-5k,CLT,LinkedIn,Intermediário,Sim,Viagem,Falta de tempo,Sim,3-6 meses,Não,Sim
lead569@exemplo.com,Masculino,35-44,Superior,+10k,Desempregado,Facebook,Avançado,Não,Viagem,Falta de tempo,Não,3-6 meses,Sim,Sim
lead570@exemplo.com,Feminino,35-44,Superior,2k-5k,Empreendedor,YouTube,Intermediário,Não,Trabalho,Falta de tempo,Sim,1-3 meses,Não,Sim
lead571@exemplo.com,Masculino,25-34,Pós,+10k,CLT,Instagram,Intermediário,Sim,Pessoal,Falta de tempo,Não,1-3 meses,Sim,Não
lead572@exemplo.com,Masculino,25-34,Fundamental,+10k,Estudante,LinkedIn,Avançado,Sim,Trabalho,Falta de tempo,Sim,3-6 meses,Sim,Sim
lead573@exemplo.com,Feminino,+55,Médio,<2k,Estudante,YouTube,Avançado,Sim,Viagem,Falta de disciplina,Não,<1 mês,Não,Sim
lead574@exemplo.com,Masculino,35-44,Superior,5k-10k,Empreendedor,Instagram,Iniciante,Não,Trabalho,Nenhum,Não,3-6 meses,Sim,Sim
lead575@exemplo.com,Feminino,25-34,Médio,<2k,CLT,Facebook,Iniciante,Sim,Viagem,Falta de tempo,Sim,>6 meses,Sim,Não
lead576@exemplo.com,Masculino,18-24,Superior,<2k,CLT,Instagram,Intermediário,Sim,Viagem,Falta de disciplina,Sim,>6 meses,Sim,Não
lead577@exemplo.com,Feminino,+55,Fundamental,<2k,Empreendedor,YouTube,Intermediário,Não,Pessoal,Nenhum,Não,>6 meses,Não,Sim
lead578@exemplo.com,Feminino,45-54,Pós,+10k,Empreendedor,YouTube,Avançado,Não,Pessoal,Nenhum,Não,1-3 meses,Sim,Não
lead579@exemplo.com,Feminino,+55,Médio,<2k,CLT,YouTube,Avançado,Não,Pessoal,Falta de tempo,Sim,<1 mês,Não,Sim
lead580@exemplo.com,Feminino,45-54,Médio,+10k,Estudante,LinkedIn,Iniciante,Não,Pessoal,Falta de disciplina,Sim,3-6 meses,Não,Não
lead581@exemplo.com,Masculino,35-44,Pós,5k-10k,Desempregado,Instagram,Avançado,Não,Trabalho,Falta de disciplina,Não,<1 mês,Não,Sim
lead582@exemplo.com,Feminino,45-54,Médio,+10k,Estudante,Instagram,Intermediário,Sim,Pessoal,Falta de disciplina,Sim,<1 mês,Sim,Sim
lead583@exemplo.com,Feminino,35-44,Superior,+10k,Empreendedor,Instagram,Avançado,Sim,Pessoal,Falta de disciplina,Sim,<1 mês,Sim,Sim
lead584@exemplo.com,Feminino,18-24,Pós,2k-5k,CLT,Facebook,Iniciante,Sim,Pessoal,Falta de disciplina,Sim,>6 meses,Não,Não
lead585@exemplo.com,Masculino,45-54,Superior,<2k,CLT,LinkedIn,Intermediário,Não,Viagem,Nenhum,Sim,3-6 meses,Não,Não
lead586@exemplo.com,Feminino,+55,Superior,<2k,Desempregado,LinkedIn,Iniciante,Sim,Viagem,Nenhum,Não,1-3 meses,Sim,Não
lead587@exemplo.com,Masculino,35-44,Fundamental,<2k,CLT,Facebook,Iniciante,Não,Pessoal,Nenhum,Não,<1 mês,Sim,Sim
lead588@exemplo.com,Feminino,+55,Superior,<2k,Desempregado,LinkedIn,Intermediário,Não,Viagem,Falta de disciplina,Não,<1 mês,Sim,Não
lead589@exemplo.com,Masculino,25-34,Fundamental,2k-5k,Estudante,Facebook,Iniciante,Sim,Viagem,Nenhum,Sim,>6 meses,Sim,Sim
lead590@exemplo.com,Masculino,35-44,Médio,2k-5k,Estudante,YouTube,Avançado,Sim,Trabalho,Nenhum,Não,>6 meses,Não,Não
lead591@exemplo.com,Feminino,45-54,Médio,2k-5k,CLT,YouTube,Avançado,Não,Viagem,Falta de tempo,Não,3-6 meses,Sim,Sim
lead592@exemplo.com,Masculino,35-44,Fundamental,2k-5k,CLT,LinkedIn,Iniciante,Não,Trabalho,Nenhum,Sim,1-3 meses,Não,Sim
lead593@exemplo.com,Feminino,+55,Superior,<2k,Empreendedor,YouTube,Avançado,Sim,Viagem,Falta de tempo,Sim,1-3 meses,Não,Sim
lead594@exemplo.com,Feminino,18-24,Pós,+10k,Empreendedor,YouTube,Iniciante,Sim,Pessoal,Falta de disciplina,Não,>6 meses,Sim,Sim
lead595@exemplo.com,Feminino,35-44,Pós,5k-10k,CLT,YouTube,Avançado,Não,Viagem,Falta de disciplina,Não,3-6 meses,Sim,Não
lead596@exemplo.com,Masculino,45-54,Fundamental,2k-5k,CLT,Instagram,Iniciante,Não,Viagem,Falta de disciplina,Sim,<1 mês,Sim,Sim
lead597@exemplo.com,Masculino,25-34,Médio,+10k,Estudante,YouTube,Avançado,Não,Trabalho,Falta de disciplina,Sim,3-6 meses,Sim,Não
lead598@exemplo.com,Feminino,18-24,Médio,2k-5k,CLT,Instagram,Intermediário,Não,Pessoal,Nenhum,Sim,1-3 meses,Sim,Sim
lead599@exemplo.com,Feminino,25-34,Pós,<2k,Empreendedor,Facebook,Intermediário,Sim,Trabalho,Falta de tempo,Sim,>6 meses,Sim,Sim
lead600@exemplo.com,Masculino,35-44,Fundamental,<2k,Estudante,Facebook,Avançado,Sim,Pessoal,Falta de disciplina,Sim,<1 mês,Sim,Sim
lead601@exemplo.com,Feminino,+55,Pós,+10k,Desempregado,Facebook,Iniciante,Não,Pessoal,Falta de disciplina,Não,<1 mês,Não,Não
lead602@exemplo.com,Feminino,+55,Superior,+10k,Empreendedor,Facebook,Avançado,Não,Trabalho,Falta de tempo,Não,1-3 meses,Não,Sim
lead603@exemplo.com,Feminino,45-54,Superior,+10k,Empreendedor,Facebook,Iniciante,Sim,Viagem,Falta de tempo,Não,<1 mês,Sim,Sim
lead604@exemplo.com,Masculino,+55,Fundamental,<2k,Estudante,YouTube,Avançado,Não,Pessoal,Falta de tempo,Não,3-6 meses,Não,Sim
lead605@exemplo.com,Masculino,18-24,Fundamental,<2k,Desempregado,YouTube,Avançado,Não,Viagem,Falta de tempo,Sim,1-3 meses,Não,Sim
lead606@exemplo.com,Masculino,+55,Superior,5k-10k,Empreendedor,YouTube,Intermediário,Não,Trabalho,Falta de tempo,Sim,1-3 meses,Sim,Não
lead607@exemplo.com,Feminino,45-54,Médio,+10k,CLT,Facebook,Iniciante,Não,Trabalho,Nenhum,Não,<1 mês,Não,Sim
lead608@exemplo.com,Feminino,35-44,Fundamental,5k-10k,Empreendedor,Facebook,Iniciante,Não,Trabalho,Falta de tempo,Sim,1-3 meses,Sim,Sim
lead609@exemplo.com,Feminino,35-44,Superior,2k-5k,Estudante,Instagram,Iniciante,Não,Trabalho,Nenhum,Não,>6 meses,Sim,Sim
lead610@exemplo.com,Masculino,+55,Superior,5k-10k,Estudante,LinkedIn,Iniciante,Sim,Pessoal,Falta de tempo,Não,3-6 meses,Não,Não
lead611@exemplo.com,Feminino,25-34,Médio,2k-5k,Estudante,YouTube,Iniciante,Não,Trabalho,Falta de tempo,Não,1-3 meses,Sim,Não
lead612@exemplo.com,Feminino,35-44,Médio,2k-5k,Empreendedor,LinkedIn,Intermediário,Sim,Viagem,Falta de disciplina,Não,>6 meses,Sim,Sim
lead613@exemplo.com,Feminino,+55,Médio,5k-10k,Desempregado,Facebook,Avançado,Sim,Viagem,Falta de disciplina,Não,<1 mês,Sim,Não
lead614@exemplo.com,Feminino,45-54,Médio,+10k,CLT,Facebook,Iniciante,Sim,Pessoal,Falta de disciplina,Não,1-3 meses,Não,Sim
lead615@exemplo.com,Masculino,+55,Pós,2k-5k,Estudante,Facebook,Iniciante,Não,Trabalho,Falta de disciplina,Sim,>6 meses,Não,Não
lead616@exemplo.com,Masculino,35-44,Médio,+10k,Desempregado,LinkedIn,Avançado,Não,Pessoal,Falta de disciplina,Sim,<1 mês,Sim,Sim
lead617@exemplo.com,Feminino,45-54,Pós,<2k,CLT,Instagram,Intermediário,Não,Pessoal,Falta de disciplina,Não,>6 meses,Sim,Sim
lead618@exemplo.com,Masculino,+55,Fundamental,2k-5k,Estudante,Facebook,Intermediário,Sim,Pessoal,Falta de tempo,Não,<1 mês,Não,Não
lead619@exemplo.com,Masculino,18-24,Superior,<2k,CLT,Instagram,Intermediário,Sim,Trabalho,Falta de tempo,Não,3-6 meses,Não,Sim
lead620@exemplo.com,Feminino,45-54,Pós,5k-10k,CLT,Instagram,Avançado,Não,Viagem,Falta de disciplina,Sim,1-3 meses,Sim,Sim
lead621@exemplo.com,Feminino,18-24,Fundamental,+10k,Desempregado,YouTube,Avançado,Não,Viagem,Falta de disciplina,Sim,3-6 meses,Não,Não
lead622@exemplo.com,Masculino,25-34,Fundamental,5k-10k,CLT,LinkedIn,Intermediário,Sim,Pessoal,Falta de disciplina,Sim,3-6 meses,Sim,Sim
lead623@exemplo.com,Feminino,45-54,Pós,2k-5k,Estudante,Facebook,Intermediário,Sim,Pessoal,Falta de tempo,Não,1-3 meses,Não,Sim
lead624@exemplo.com,Masculino,18-24,Fundamental,<2k,Desempregado,Instagram,Avançado,Sim,Viagem,Falta de disciplina,Sim,3-6 meses,Não,Sim
lead625@exemplo.com,Feminino,35-44,Fundamental,2k-5k,Empreendedor,LinkedIn,Intermediário,Não,Viagem,Falta de disciplina,Não,3-6 meses,Não,Não
lead626@exemplo.com,Masculino,35-44,Pós,5k-10k,Empreendedor,LinkedIn,Iniciante,Sim,Trabalho,Falta de tempo,Sim,>6 meses,Não,Não
lead627@exemplo.com,Feminino,25-34,Fundamental,+10k,Desempregado,Facebook,Avançado,Sim,Pessoal,Falta de tempo,Não,<1 mês,Sim,Sim
lead628@exemplo.com,Masculino,45-54,Médio,+10k,Empreendedor,YouTube,Intermediário,Sim,Trabalho,Nenhum,Não,3-6 meses,Sim,Não
lead629@exemplo.com,Masculino,45-54,Médio,2k-5k,CLT,YouTube,Iniciante,Não,Viagem,Falta de disciplina,Não,1-3 meses,Não,Sim
lead630@exemplo.com,Masculino,45-54,Superior,2k-5k,Estudante,Instagram,Avançado,Não,Viagem,Falta de tempo,Sim,>6 meses,Sim,Não
lead631@exemplo.com,Feminino,25-34,Fundamental,<2k,CLT,YouTube,Avançado,Não,Viagem,Nenhum,Sim,<1 mês,Sim,Não
lead632@exemplo.com,Masculino,45-54,Superior,5k-10k,Desempregado,YouTube,Iniciante,Sim,Viagem,Falta de tempo,Sim,3-6 meses,Não,Não
lead633@exemplo.com,Masculino,35-44,Médio,2k-5k,Estudante,YouTube,Avançado,Sim,Trabalho,Nenhum,Não,3-6 meses,Não,Sim
lead634@exemplo.com,Feminino,18-24,Médio,<2k,Desempregado,LinkedIn,Intermediário,Sim,Viagem,Nenhum,Não,1-3 meses,Sim,Não
lead635@exemplo.com,Feminino,35-44,Médio,2k-5k,Desempregado,Facebook,Avançado,Sim,Pessoal,Falta de disciplina,Sim,3-6 meses,Não,Sim
lead636@exemplo.com,Masculino,35-44,Fundamental,+10k,Desempregado,LinkedIn,Intermediário,Não,Viagem,Falta de disciplina,Sim,1-3 meses,Sim,Sim
lead637@exemplo.com,Masculino,18-24,Fundamental,<2k,CLT,LinkedIn,Iniciante,Sim,Pessoal,Nenhum,Não,3-6 meses,Não,Não
lead638@exemplo.com,Feminino,35-44,Médio,<2k,Estudante,Facebook,Iniciante,Sim,Viagem,Falta de disciplina,Não,3-6 meses,Sim,Sim
lead639@exemplo.com,Feminino,25-34,Superior,2k-5k,Estudante,LinkedIn,Avançado,Não,Trabalho,Falta de tempo,Sim,1-3 meses,Não,Não
lead640@exemplo.com,Feminino,18-24,Superior,5k-10k,Estudante,Instagram,Iniciante,Sim,Pessoal,Falta de tempo,Não,<1 mês,Não,Sim
lead641@exemplo.com,Feminino,35-44,Pós,+10k,CLT,Instagram,Iniciante,Sim,Trabalho,Nenhum,Sim,>6 meses,Sim,Sim
lead642@exemplo.com,Feminino,+55,Médio,5k-10k,Empreendedor,LinkedIn,Avançado,Sim,Viagem,Nenhum,Sim,1-3 meses,Não,Sim
lead643@exemplo.com,Masculino,35-44,Superior,<2k,CLT,YouTube,Intermediário,Não,Trabalho,Falta de tempo,Não,<1 mês,Sim,Não
lead644@exemplo.com,Feminino,25-34,Médio,5k-10k,CLT,LinkedIn,Avançado,Sim,Viagem,Falta de tempo,Sim,<1 mês,Sim,Sim
lead645@exemplo.com,Masculino,45-54,Superior,<2k,Desempregado,YouTube,Avançado,Não,Trabalho,Nenhum,Sim,1-3 meses,Não,Não
lead646@exemplo.com,Masculino,35-44,Pós,5k-10k,Estudante,LinkedIn,Intermediário,Sim,Trabalho,Falta de tempo,Não,>6 meses,Não,Sim
lead647@exemplo.com,Masculino,45-54,Pós,2k-5k,Estudante,Instagram,Intermediário,Não,Pessoal,Falta de tempo,Sim,1-3 meses,Não,Sim
lead648@exemplo.com,Feminino,+55,Médio,5k-10k,Empreendedor,YouTube,Intermediário,Não,Viagem,Nenhum,Sim,3-6 meses,Não,Sim
lead649@exemplo.com,Masculino,35-44,Superior,<2k,Empreendedor,Instagram,Avançado,Não,Trabalho,Falta de disciplina,Não,3-6 meses,Sim,Sim
lead650@exemplo.com,Masculino,18-24,Fundamental,+10k,Desempregado,LinkedIn,Intermediário,Sim,Viagem,Falta de tempo,Não,<1 mês,Sim,Não
lead651@exemplo.com,Feminino,45-54,Pós,+10k,Estudante,Facebook,Iniciante,Sim,Pessoal,Falta de disciplina,Sim,3-6 meses,Não,Sim
lead652@exemplo.com,Masculino,+55,Médio,+10k,Empreendedor,YouTube,Intermediário,Não,Trabalho,Falta de disciplina,Sim,>6 meses,Sim,Sim
lead653@exemplo.com,Masculino,18-24,Médio,<2k,Empreendedor,YouTube,Iniciante,Não,Viagem,Falta de tempo,Não,1-3 meses,Não,Sim
lead654@exemplo.com,Feminino,18-24,Superior,5k-10k,Estudante,LinkedIn,Intermediário,Sim,Trabalho,Falta de disciplina,Não,>6 meses,Sim,Sim
lead655@exemplo.com,Masculino,18-24,Médio,+10k,CLT,LinkedIn,Iniciante,Não,Trabalho,Nenhum,Sim,<1 mês,Não,Não
lead656@exemplo.com,Masculino,18-24,Pós,+10k,Empreendedor,YouTube,Iniciante,Sim,Trabalho,Falta de tempo,Sim,3-6 meses,Não,Sim
lead657@exemplo.com,Masculino,35-44,Médio,+10k,Estudante,Facebook,Iniciante,Sim,Trabalho,Falta de tempo,Sim,3-6 meses,Sim,Não
lead658@exemplo.com,Feminino,35-44,Médio,2k-5k,Empreendedor,LinkedIn,Iniciante,Não,Pessoal,Falta de disciplina,Sim,1-3 meses,Não,Sim
lead659@exemplo.com,Feminino,35-44,Fundamental,<2k,Desempregado,LinkedIn,Iniciante,Não,Pessoal,Falta de tempo,Não,>6 meses,Sim,Não
lead660@exemplo.com,Feminino,+55,Fundamental,<2k,Empreendedor,LinkedIn,Intermediário,Sim,Viagem,Falta de tempo,Não,>6 meses,Não,Não
lead661@exemplo.com,Masculino,+55,Pós,<2k,Estudante,Facebook,Avançado,Sim,Viagem,Falta de disciplina,Não,1-3 meses,Sim,Sim
lead662@exemplo.com,Masculino,+55,Superior,<2k,Empreendedor,YouTube,Avançado,Sim,Trabalho,Falta de disciplina,Não,3-6 meses,Sim,Não
lead663@exemplo.com,Feminino,25-34,Fundamental,<2k,Desempregado,Instagram,Avançado,Não,Trabalho,Falta de tempo,Sim,<1 mês,Sim,Sim
lead664@exemplo.com,Masculino,+55,Superior,2k-5k,Desempregado,LinkedIn,Avançado,Sim,Trabalho,Falta de tempo,Não,<1 mês,Sim,Sim
lead665@exemplo.com,Masculino,35-44,Pós,5k-10k,Empreendedor,Facebook,Avançado,Não,Pessoal,Nenhum,Sim,1-3 meses,Não,Não
lead666@exemplo.com,Feminino,35-44,Fundamental,2k-5k,Empreendedor,YouTube,Iniciante,Não,Trabalho,Nenhum,Sim,1-3 meses,Não,Sim
lead667@exemplo.com,Feminino,25-34,Superior,+10k,Desempregado,YouTube,Intermediário,Sim,Viagem,Falta de tempo,Não,1-3 meses,Não,Sim
lead668@exemplo.com,Masculino,25-34,Fundamental,2k-5k,Desempregado,Facebook,Iniciante,Não,Trabalho,Falta de tempo,Não,>6 meses,Sim,Não
lead669@exemplo.com,Masculino,+55,Pós,<2k,CLT,LinkedIn,Intermediário,Não,Pessoal,Nenhum,Sim,3-6 meses,Não,Sim
lead670@exemplo.com,Masculino,45-54,Pós,2k-5k,CLT,Instagram,Intermediário,Não,Trabalho,Falta de disciplina,Não,3-6 meses,Não,Sim
lead671@exemplo.com,Feminino,25-34,Fundamental,<2k,Desempregado,LinkedIn,Intermediário,Não,Pessoal,Falta de tempo,Sim,1-3 meses,Não,Não
lead672@exemplo.com,Feminino,18-24,Superior,2k-5k,Empreendedor,YouTube,Intermediário,Sim,Pessoal,Nenhum,Sim,<1 mês,Não,Não
lead673@exemplo.com,Feminino,35-44,Médio,<2k,Estudante,Instagram,Avançado,Sim,Pessoal,Nenhum,Não,>6 meses,Sim,Sim
lead674@exemplo.com,Feminino,18-24,Médio,+10k,Empreendedor,LinkedIn,Intermediário,Não,Pessoal,Falta de tempo,Sim,1-3 meses,Não,Sim
lead675@exemplo.com,Masculino,35-44,Fundamental,<2k,Empreendedor,Instagram,Intermediário,Não,Viagem,Falta de tempo,Não,>6 meses,Não,Não
lead676@exemplo.com,Feminino,35-44,Superior,2k-5k,CLT,Facebook,Avançado,Não,Pessoal,Nenhum,Não,1-3 meses,Sim,Sim
lead677@exemplo.com,Feminino,25-34,Médio,+10k,CLT,LinkedIn,Iniciante,Não,Viagem,Falta de tempo,Não,>6 meses,Não,Não
lead678@exemplo.com,Feminino,25-34,Pós,2k-5k,CLT,YouTube,Iniciante,Não,Viagem,Falta de disciplina,Sim,<1 mês,Sim,Sim
lead679@exemplo.com,Feminino,18-24,Superior,+10k,Desempregado,YouTube,Iniciante,Sim,Trabalho,Falta de tempo,Não,<1 mês,Não,Não
lead680@exemplo.com,Feminino,35-44,Médio,5k-10k,Desempregado,Instagram,Iniciante,Sim,Trabalho,Nenhum,Sim,<1 mês,Sim,Sim
lead681@exemplo.com,Masculino,18-24,Superior,5k-10k,Empreendedor,Facebook,Intermediário,Sim,Pessoal,Nenhum,Não,<1 mês,Sim,Sim
lead682@exemplo.com,Masculino,45-54,Fundamental,5k-10k,Empreendedor,LinkedIn,Avançado,Sim,Trabalho,Falta de tempo,Sim,3-6 meses,Não,Não
lead683@exemplo.com,Feminino,18-24,Superior,2k-5k,Estudante,Facebook,Avançado,Não,Pessoal,Nenhum,Sim,3-6 meses,Não,Sim
lead684@exemplo.com,Masculino,+55,Médio,2k-5k,Empreendedor,Facebook,Iniciante,Não,Trabalho,Falta de disciplina,Sim,>6 meses,Não,Não
lead685@exemplo.com,Feminino,18-24,Fundamental,+10k,Empreendedor,Instagram,Avançado,Sim,Pessoal,Falta de tempo,Sim,1-3 meses,Não,Não
lead686@exemplo.com,Feminino,+55,Superior,+10k,CLT,Instagram,Intermediário,Sim,Trabalho,Falta de tempo,Sim,3-6 meses,Não,Não
lead687@exemplo.com,Masculino,+55,Pós,+10k,CLT,LinkedIn,Iniciante,Sim,Trabalho,Nenhum,Não,1-3 meses,Não,Sim
lead688@exemplo.com,Masculino,+55,Médio,+10k,CLT,YouTube,Intermediário,Não,Viagem,Falta de disciplina,Sim,>6 meses,Sim,Sim
lead689@exemplo.com,Feminino,45-54,Fundamental,<2k,CLT,LinkedIn,Intermediário,Não,Trabalho,Falta de tempo,Não,1-3 meses,Sim,Não
lead690@exemplo.com,Feminino,18-24,Superior,5k-10k,CLT,Facebook,Intermediário,Não,Trabalho,Nenhum,Não,<1 mês,Sim,Não
lead691@exemplo.com,Feminino,18-24,Pós,<2k,Estudante,Instagram,Intermediário,Sim,Pessoal,Falta de tempo,Não,<1 mês,Sim,Não
lead692@exemplo.com,Masculino,45-54,Médio,<2k,Estudante,Facebook,Intermediário,Sim,Viagem,Falta de disciplina,Não,3-6 meses,Não,Sim
lead693@exemplo.com,Feminino,35-44,Pós,<2k,Estudante,Instagram,Iniciante,Não,Pessoal,Nenhum,Sim,>6 meses,Sim,Não
lead694@exemplo.com,Feminino,25-34,Superior,<2k,CLT,YouTube,Intermediário,Não,Trabalho,Falta de tempo,Não,3-6 meses,Sim,Não
lead695@exemplo.com,Feminino,18-24,Superior,5k-10k,Desempregado,Facebook,Iniciante,Não,Pessoal,Nenhum,Não,3-6 meses,Sim,Sim
lead696@exemplo.com,Masculino,25-34,Fundamental,<2k,CLT,Instagram,Avançado,Sim,Viagem,Nenhum,Não,3-6 meses,Não,Não
lead697@exemplo.com,Feminino,45-54,Pós,+10k,CLT,LinkedIn,Intermediário,Não,Pessoal,Falta de disciplina,Não,>6 meses,Não,Sim
